supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
JL TILE,TIL-JLTI-DM36340M,Essential Collection — Dream White Matt — 12 x 24 (Matt),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-4d7203388fee,64,,,
JL TILE,TIL-JLTI-DM60340M,Essential Collection — Dream White Matt — 24 x 24 (Matt),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-d9128d352090,65,,,
JL TILE,TIL-JLTI-KG36012S,Essential Collection — Kamloops Glory Mist Matte — 12 x 24 (Matt),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-743723409cb3,66,,,
JL TILE,TIL-JLTI-KG6012S,Essential Collection — Kamloops Glory Mist Matte — 24 x 24 (Matt),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-6e486dd29185,67,,,
JL TILE,TIL-JLTI-0001,Essential Collection — Lisbon Grey Matte — 12 x 24 (Matt),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-b75fae2cbdc2,68,,,
JL TILE,TIL-JLTI-6P227,Essential Collection — Lisbon Grey Matte — 24 x 24 (Matt),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-7b3f3827fdb0,69,,,
JL TILE,TIL-JLTI-0002,Essential Collection — Lisbon Silver Matte — 12 x 24 (Matt),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-ff48414cb503,70,,,
JL TILE,TIL-JLTI-6P228,Essential Collection — Lisbon Silver Matte — 24 x 24 (Matt),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-c3bf4c31cbbf,71,,,
JL TILE,TIL-JLTI-SDX12813P,Elegant Collection — Country Black — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-67856032fa59,72,,,
JL TILE,TIL-JLTI-SDX12611P,Elegant Collection — Forest Black — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-a9dfe325b89f,73,,,
JL TILE,TIL-JLTI-MH12001,Elegant Collection — Canelli Grafite — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-7c1a15d2aac0,74,,,
JL TILE,TIL-JLTI-D5-L12705,Elegant Collection — Calcatta Gold 24*48 — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-68b93a94efcd,75,,,
JL TILE,TIL-JLTI-MH1248,Elegant Collection — Canelli Vintage Random — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-3fb53dbca061,76,,,
JL TILE,TIL-JLTI-DM12341,Elegant Collection — Dream White Polished — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-ac04f1f4cbe3,77,,,
JL TILE,TIL-JLTI-DM12342,Elegant Collection — Dream Grey — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-621ea469da2f,79,,,
JL TILE,TIL-JLTI-BPCK1263,Elegant Collection — Bremen Night — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-74fc32981d36,80,,,
JL TILE,TIL-JLTI-BPCK1262,Elegant Collection — Bremen Fall — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-6feab0d5c8aa,81,,,
JL TILE,TIL-JLTI-BPCK1261,Elegant Collection — Bremen Gris — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-75c1d8aa6714,82,,,
JL TILE,TIL-JLTI-BPCK1260,Elegant Collection — Bremen White — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-7327524280c8,83,,,
JL TILE,TIL-JLTI-BPCK1265,Elegant Collection — Catarina Bianco — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-57347b6f2eef,84,,,
JL TILE,TIL-JLTI-BPCK1266,Elegant Collection — Alps Gold — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-c524b6395d21,85,,,
JL TILE,TIL-JLTI-BPCK1270,Elegant Collection — Lamia Bianco — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-10020f9aa6a9,86,,,
JL TILE,TIL-JLTI-BPCK1271,Elegant Collection — Lamia Grey — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-77d3281a7f3a,87,,,
JL TILE,TIL-JLTI-N612002,Elegant Collection — Ariosa Snow 10mm — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-e8d84cd1c7bf,88,,,
JL TILE,TIL-JLTI-BPCK1273,Elegant Collection — Lamia Cream — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-8acbc79ca1b2,89,,,
JL TILE,TIL-JLTI-BPCK1274,Elegant Collection — Lamia Snow — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-ae27d4c64b5f,90,,,
JL TILE,TIL-JLTI-BPCK1275,Elegant Collection — Royal Charles — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-bcb06426fe09,91,,,
JL TILE,TIL-JLTI-N612005,Elegant Collection — Ariosa Platinum Thin Wall Tile — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-fb59843adf35,92,,,
JL TILE,TIL-JLTI-N612008,Elegant Collection — Ariosa Marble 10mm — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-cf4cd090be0c,93,,,
JL TILE,TIL-JLTI-BPCK1280,Elegant Collection — Calcatta Platinum — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-89dab7328c99,94,,,
JL TILE,TIL-JLTI-BPCK1281,Elegant Collection — Onex Silver — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-f5d040a69f66,95,,,
JL TILE,TIL-JLTI-BPCK1283,Elegant Collection — Onex Gold — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-e2df64bf69bc,96,,,
JL TILE,TIL-JLTI-BPCK1284,Elegant Collection — Onex Navy — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-3e019fa76f03,97,,,
JL TILE,TIL-JLTI-BPCK128803,Elegant Collection — Onex Cream — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-38fb33e855e3,98,,,
JL TILE,TIL-JLTI-BPCK1286,Elegant Collection — Ariosa Mist — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-a31d1a549e18,99,,,
JL TILE,TIL-JLTI-BPCK1287,Elegant Collection — Winter Sunset (NEW SHADE) — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-4bc9fee06dda,100,,,
JL TILE,TIL-JLTI-BPCK1288,Elegant Collection — Ariosa Whisper — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-46b4cad6318b,101,,,
JL TILE,TIL-JLTI-BPCK1289,Elegant Collection — Mesa Topaz (Calcata Gold) — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-3fc65359779b,102,,,
JL TILE,TIL-JLTI-KR6012018,Elegant Collection — Camellia Winter Grey — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-20e520fe1689,103,,,
JL TILE,TIL-JLTI-LU1-612GS,Elegant Collection — Lucent Gold — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-82eccf0688a1,104,,,
JL TILE,TIL-JLTI-LU2-612GS,Elegant Collection — Lucent Sapphire — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-f65cc49b5844,105,,,
JL TILE,TIL-JLTI-BPCK1291,Elegant Collection — Imperial Gold — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-5e9ce17cbda3,106,,,
JL TILE,TIL-JLTI-BPCK1292,Elegant Collection — Caesar Gold — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-699da1f1d172,107,,,
JL TILE,TIL-JLTI-BPCK1293,Elegant Collection — Ocean Mirage — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-5d0a7034e660,108,,,
JL TILE,TIL-JLTI-BPCK1295,Elegant Collection — Golden Leaf — 24 x 48 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-648804b25aed,110,,,
JL TILE,TIL-JLTI-SDX8634P,Elegant Collection — Elina Snow — 32 x 32 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-6fab233c5165,111,,,
JL TILE,TIL-JLTI-BPCK991,Elegant Collection — Vesta Bianco — 36 x 36 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-c9e81a914a54,112,,,
JL TILE,TIL-JLTI-BPCK993,Elegant Collection — Vesta Gris — 36 x 36 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-6aec643c4260,113,,,
JL TILE,TIL-JLTI-BPCK994,Elegant Collection — Vesta Charcoal — 36 x 36 (Polished),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-234b35e78788,114,,,
JL TILE,TIL-JLTI-QP8320GMB612,Elegant Collection — Emotive Astonished White Matt — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-2fa06bc9f351,115,,,
JL TILE,TIL-JLTI-QP8320LMB,Elegant Collection — Emotive Astonished White Matt Textured (NEW SHADE) — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-17ed87c75d3c,116,,,
JL TILE,TIL-JLTI-LX12639,Elegant Collection — Luxor Grey Matte — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-bedaf9e79d2a,118,,,
JL TILE,TIL-JLTI-JH12051,Elegant Collection — Elementi Silver — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-958e77efb7d4,119,,,
JL TILE,TIL-JLTI-JH12052,Elegant Collection — Elementi Grigio — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-c79c06e7d3d7,120,,,
JL TILE,TIL-JLTI-JH12053,Elegant Collection — Elementi Carbone — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-5063fbc9734d,121,,,
JL TILE,TIL-JLTI-JH12054,Elegant Collection — Winter Sands — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-c1b898df40ed,122,,,
JL TILE,TIL-JLTI-JH12055,Elegant Collection — Stering Mist — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-c80f0daeffed,123,,,
JL TILE,TIL-JLTI-JH12056,Elegant Collection — Stering Grey — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-9786f952ad13,124,,,
JL TILE,TIL-JLTI-JH12057,Elegant Collection — Ariosa Mist Matte — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-9a8fb766d055,125,,,
JL TILE,TIL-JLTI-JH12059,Elegant Collection — Elementi River Stone — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-8b2bbca319d8,126,,,
JL TILE,TIL-JLTI-NY612171,Elegant Collection — MOSS IVORY — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-169c45a6c8b2,127,,,
JL TILE,TIL-JLTI-NY612173,Elegant Collection — MOSS GREY — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-ee5c0b756141,128,,,
JL TILE,TIL-JLTI-NY612007,Elegant Collection — MOSS ROCK — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-fd3c057b4f14,129,,,
JL TILE,TIL-JLTI-KR6012017,Elegant Collection — Camellia Winter River — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-543ae291b817,130,,,
JL TILE,TIL-JLTI-TE12602,Elegant Collection — Camilia Cloude — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-868b2c1ede1c,131,,,
JL TILE,TIL-JLTI-TE12605,Elegant Collection — Camilia Sand — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-a27ccb073e7d,132,,,
JL TILE,TIL-JLTI-TE12606,Elegant Collection — Camilia Smoke Grey — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-5f0db687d7ba,133,,,
JL TILE,TIL-JLTI-TE12609,Elegant Collection — Camellia Summer — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-5164de5a60ff,135,,,
JL TILE,TIL-JLTI-TE12610,Elegant Collection — Camilia Fall — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-241d3f91ad11,136,,,
JL TILE,TIL-JLTI-TE12611,Elegant Collection — Camilia Snow — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-97df0f431466,137,,,
JL TILE,TIL-JLTI-TE12690P,Elegant Collection — Iceberg White Lappato — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-fc2495ddddac,138,,,
JL TILE,TIL-JLTI-KG126012S,Elegant Collection — KAMLOOPS GLORY MIST Matte — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-dae93c6842e9,139,,,
JL TILE,TIL-JLTI-BY6H61210,Elegant Collection — Rockwood charcoal MATTE — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-0d9d88d56af4,140,,,
JL TILE,TIL-JLTI-BM6H61210,Elegant Collection — Rockwood charcoal FLAT — 24 x 48 (Matte),sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-fc0f25003dbc,141,,,
JL TILE,TIL-JLTI-IS3900,Isabella 3D Collection — Isabella Clear White — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-4b5422d47250,142,,,
JL TILE,TIL-JLTI-IS3901,Isabella 3D Collection — Isabella Snow — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-a7cd054572fa,143,,,
JL TILE,TIL-JLTI-IS3902,Isabella 3D Collection — Isabella Symphonie 3D — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-0b3f992eecaa,144,,,
JL TILE,TIL-JLTI-IS3903,Isabella 3D Collection — Isabella Tropial 3D — 12 x 36,sync,category_unresolved,wrote_flagged,Airtable 'Tile / Stone' has no reconciler mapping to an LS leaf. New LS products filed under FLOORING / TILE (7bce055e) per Albert 2026-09-23; existing products keep their current type (mostly the root TILE 0a6f6e36).,cat-4d111bc879c1,145,,,
